Country,Year,Population
BRA,1956,63.830273
BRA,1957,65.755431
BRA,1958,67.743648
BRA,1959,69.797146
BRA,1960,71.918214
BRA,1961,74.062968
BRA,1962,76.276333
BRA,1963,78.560636
BRA,1964,80.918301
BRA,1965,83.351833
BRA,1966,85.824043
BRA,1967,88.324188
BRA,1968,90.851302
BRA,1969,93.404391
BRA,1970,95.982453
BRA,1971,98.4022
BRA,1972,100.84439
BRA,1973,103.32079
BRA,1974,105.84627
BRA,1975,108.43128
BRA,1976,111.07606
BRA,1977,113.77647
BRA,1978,116.53215
BRA,1979,119.34144
BRA,1980,122.19972
BRA,1981,125.10738
BRA,1982,128.05476
BRA,1983,131.01434
BRA,1984,133.95055
BRA,1985,136.83643
BRA,1986,139.66464
BRA,1987,142.43748
BRA,1988,145.15047
BRA,1989,147.80182
BRA,1990,150.39314
BRA,1991,152.91685
BRA,1992,155.37901
BRA,1993,157.81222
BRA,1994,160.26051
BRA,1995,162.75505
BRA,1996,165.30316
BRA,1997,167.89383
BRA,1998,170.51648
BRA,1999,173.15307
BRA,2000,175.78644
BRA,2001,178.4194
BRA,2002,181.04559
BRA,2003,183.62734
BRA,2004,186.11636
BRA,2005,188.47924
BRA,2006,190.69824
BRA,2007,192.78452
BRA,2008,194.7697
BRA,2009,196.7013
BRA,2010,198.61421
BRA,2011,200.51758
BRA,2012,202.40158
BRA,2013,204.25938
BRA,2014,206.0779
BRB,1960,0.232427548
BRB,1961,0.22968451
BRB,1962,0.22883418
BRB,1963,0.230825942
BRB,1964,0.233357914
BRB,1965,0.235069562
BRB,1966,0.236317041
BRB,1967,0.238314796
BRB,1968,0.239959423
BRB,1969,0.239412208
BRB,1970,0.238847
BRB,1971,0.240038
BRB,1972,0.241441
BRB,1973,0.24298
BRB,1974,0.244539
BRB,1975,0.246033
BRB,1976,0.247444
BRB,1977,0.248785
BRB,1978,0.250035
BRB,1979,0.251176
BRB,1980,0.252197
BRB,1981,0.25308
BRB,1982,0.253836
BRB,1983,0.254515
BRB,1984,0.255195
BRB,1985,0.255929
BRB,1986,0.256738
BRB,1987,0.257609
BRB,1988,0.258524
BRB,1989,0.259454
BRB,1990,0.260374
BRB,1991,0.261281
BRB,1992,0.262184
BRB,1993,0.263091
BRB,1994,0.264015
BRB,1995,0.264962
BRB,1996,0.26594
BRB,1997,0.266944
BRB,1998,0.267949
BRB,1999,0.26892
BRB,2000,0.269838
BRB,2001,0.270686
BRB,2002,0.271479
BRB,2003,0.272261
BRB,2004,0.273091
BRB,2005,0.274013
BRB,2006,0.27504
BRB,2007,0.276154
BRB,2008,0.277315
BRB,2009,0.278466
BRB,2010,0.279566
BRB,2011,0.280602
BRB,2012,0.28158
BRB,2013,0.282503
BRB,2014,0.28338
BRN,1970,0.129729
BRN,1971,0.135716
BRN,1972,0.141836
BRN,1973,0.148067
BRN,1974,0.154395
BRN,1975,0.160799
BRN,1976,0.167283
BRN,1977,0.173826
BRN,1978,0.180357
BRN,1979,0.186786
BRN,1980,0.193057
BRN,1981,0.199136
BRN,1982,0.205061
BRN,1983,0.210933
BRN,1984,0.216893
BRN,1985,0.223049
BRN,1986,0.229418
BRN,1987,0.23598
BRN,1988,0.24275
BRN,1989,0.249738
BRN,1990,0.256939
BRN,1991,0.264365
BRN,1992,0.271989
BRN,1993,0.279717
BRN,1994,0.287423
BRN,1995,0.29501
BRN,1996,0.302449
BRN,1997,0.309746
BRN,1998,0.316873
BRN,1999,0.323812
BRN,2000,0.330554
BRN,2001,0.337074
BRN,2002,0.343383
BRN,2003,0.349557
BRN,2004,0.3557
BRN,2005,0.361889
BRN,2006,0.36815
BRN,2007,0.374459
BRN,2008,0.380786
BRN,2009,0.38708
BRN,2010,0.393302
BRN,2011,0.399443
BRN,2012,0.405512
BRN,2013,0.411499
BRN,2014,0.417394
BTN,1970,0.291457
BTN,1971,0.301653
BTN,1972,0.312712
BTN,1973,0.324465
BTN,1974,0.336677
BTN,1975,0.349146
BTN,1976,0.361862
BTN,1977,0.374801
BTN,1978,0.387731
BTN,1979,0.400378
BTN,1980,0.412561
BTN,1981,0.423887
BTN,1982,0.434385
BTN,1983,0.444789
BTN,1984,0.456135
BTN,1985,0.46901
BTN,1986,0.484151
BTN,1987,0.500952
BTN,1988,0.517068
BTN,1989,0.529284
BTN,1990,0.535505
BTN,1991,0.534678
BTN,1992,0.528085
BTN,1993,0.518847
BTN,1994,0.511382
BTN,1995,0.508897
BTN,1996,0.512377
BTN,1997,0.520917
BTN,1998,0.533506
BTN,1999,0.548387
BTN,2000,0.564187
BTN,2001,0.580784
BTN,2002,0.598421
BTN,2003,0.616474
BTN,2004,0.634235
BTN,2005,0.651163
BTN,2006,0.66692
BTN,2007,0.681471
BTN,2008,0.69499
BTN,2009,0.70783
BTN,2010,0.720246
BTN,2011,0.732246
BTN,2012,0.743711
BTN,2013,0.754637
BTN,2014,0.765008
BWA,1960,0.589418966
BWA,1961,0.598781905
BWA,1962,0.608487716
BWA,1963,0.618542517
BWA,1964,0.628901041
BWA,1965,0.63855352
BWA,1966,0.647886787
BWA,1967,0.656877075
BWA,1968,0.66684523
BWA,1969,0.678632535
BWA,1970,0.693021
BWA,1971,0.715811
BWA,1972,0.739754
BWA,1973,0.765177
BWA,1974,0.792513
BWA,1975,0.822029
BWA,1976,0.85386
BWA,1977,0.887793
BWA,1978,0.923305
BWA,1979,0.959666
BWA,1980,0.996331
BWA,1981,1.033073
BWA,1982,1.069962
BWA,1983,1.107103
BWA,1984,1.144716
BWA,1985,1.182942
BWA,1986,1.221668
BWA,1987,1.26072
BWA,1988,1.300097
BWA,1989,1.339813
BWA,1990,1.379814
BWA,1991,1.420098
BWA,1992,1.460453
BWA,1993,1.500356
BWA,1994,1.539135
BWA,1995,1.576291
BWA,1996,1.611827
BWA,1997,1.645846
BWA,1998,1.678111
BWA,1999,1.708368
BWA,2000,1.736579
BWA,2001,1.762531
BWA,2002,1.786672
BWA,2003,1.810438
BWA,2004,1.83575
BWA,2005,1.864003
BWA,2006,1.895671
BWA,2007,1.930431
BWA,2008,1.967866
BWA,2009,2.007212
BWA,2010,2.047831
BWA,2011,2.089706
BWA,2012,2.132822
BWA,2013,2.17651
BWA,2014,2.219937
CAF,1960,1.459043588
CAF,1961,1.486287728
CAF,1962,1.514751742
CAF,1963,1.544470478
CAF,1964,1.575538519
CAF,1965,1.61821765
CAF,1966,1.675454914
CAF,1967,1.723707989
CAF,1968,1.752963405
CAF,1969,1.784395322
CAF,1970,1.82871
CAF,1971,1.864757
CAF,1972,1.900702
CAF,1973,1.937383
CAF,1974,1.975968
CAF,1975,2.017379
CAF,1976,2.061552
CAF,1977,2.108417
CAF,1978,2.158844
CAF,1979,2.213888
CAF,1980,2.274095
CAF,1981,2.340259
CAF,1982,2.411693
CAF,1983,2.485666
CAF,1984,2.558432
CAF,1985,2.627424
CAF,1986,2.691312
CAF,1987,2.751163
CAF,1988,2.80972
CAF,1989,2.871005
CAF,1990,2.937832
CAF,1991,3.01095
CAF,1992,3.089141
CAF,1993,3.170848
CAF,1994,3.253698
CAF,1995,3.33584
CAF,1996,3.417163
CAF,1997,3.49791
CAF,1998,3.577028
CAF,1999,3.65331
CAF,2000,3.726048
CAF,2001,3.794677
CAF,2002,3.859784
CAF,2003,3.923294
CAF,2004,3.987896
CAF,2005,4.055608
CAF,2006,4.127112
CAF,2007,4.202104
CAF,2008,4.280405
CAF,2009,4.361492
CAF,2010,4.444973
CAF,2011,4.530903
CAF,2012,4.6195
CAF,2013,4.710678
CAF,2014,4.804316
CAN,1950,13.81121224
CAN,1951,14.12590339
CAN,1952,14.57431249
CAN,1953,14.96641935
CAN,1954,15.41281769
CAN,1955,15.82101157
CAN,1956,16.21010275
CAN,1957,16.76709577
CAN,1958,17.21248826
CAN,1959,17.61665968
CAN,1960,18.00575087
CAN,1961,18.36870122
CAN,1962,18.71455963
CAN,1963,19.06644938
CAN,1964,19.42940161
CAN,1965,19.78430704
CAN,1966,20.15630628
CAN,1967,20.5222723
CAN,1968,20.84098591
CAN,1969,21.14159985
CAN,1970,21.4392
CAN,1971,21.790338
CAN,1972,22.141998
CAN,1973,22.488744
CAN,1974,22.823272
CAN,1975,23.140609
CAN,1976,23.43994
CAN,1977,23.723801
CAN,1978,23.994948
CAN,1979,24.257594
CAN,1980,24.515788
CAN,1981,24.768525
CAN,1982,25.017501
CAN,1983,25.272656
CAN,1984,25.546736
CAN,1985,25.848173
CAN,1986,26.181342
CAN,1987,26.541981
CAN,1988,26.919036
CAN,1989,27.296517
CAN,1990,27.66244
CAN,1991,28.014102
CAN,1992,28.353843
CAN,1993,28.680921
CAN,1994,28.995822
CAN,1995,29.299478
CAN,1996,29.590952
CAN,1997,29.871092
CAN,1998,30.145148
CAN,1999,30.420216
CAN,2000,30.701903
CAN,2001,30.991344
CAN,2002,31.288572
CAN,2003,31.596593
CAN,2004,31.918582
CAN,2005,32.256333
CAN,2006,32.611436
CAN,2007,32.982275
CAN,2008,33.363256
CAN,2009,33.746559
CAN,2010,34.126173
CAN,2011,34.499905
CAN,2012,34.868151
CAN,2013,35.230612
CAN,2014,35.587793
CHE,1950,4.620864753
CHE,1951,4.675008124
CHE,1952,4.739979794
CHE,1953,4.80199795
CHE,1954,4.852203459
CHE,1955,4.902408968
CHE,1956,4.96639629
CHE,1957,5.046134121
CHE,1958,5.117996697
CHE,1959,5.177061808
CHE,1960,5.278457175
CHE,1961,5.426120189
CHE,1962,5.577720596
CHE,1963,5.698804333
CHE,1964,5.79527749
CHE,1965,5.850404739
CHE,1966,5.902578945
CHE,1967,5.968535432
CHE,1968,6.036460147
CHE,1969,6.115213629
CHE,1970,6.169357
CHE,1971,6.221634
CHE,1972,6.270112
CHE,1973,6.311468
CHE,1974,6.341051
CHE,1975,6.356178
CHE,1976,6.355245
CHE,1977,6.341216
CHE,1978,6.321583
CHE,1979,6.306578
CHE,1980,6.303608
CHE,1981,6.315799
CHE,1982,6.341369
CHE,1983,6.376791
CHE,1984,6.416275
CHE,1985,6.45568
CHE,1986,6.493442
CHE,1987,6.53116
CHE,1988,6.571461
CHE,1989,6.618268
CHE,1990,6.67392
CHE,1991,6.739995
CHE,1992,6.814186
CHE,1993,6.8903
CHE,1994,6.95986
CHE,1995,7.017042
CHE,1996,7.059633
CHE,1997,7.090176
CHE,1998,7.113505
CHE,1999,7.136813
CHE,2000,7.165581
CHE,2001,7.200945
CHE,2002,7.242034
CHE,2003,7.289901
CHE,2004,7.345299
CHE,2005,7.408608
CHE,2006,7.480317
CHE,2007,7.560141
CHE,2008,7.646542
CHE,2009,7.737316
CHE,2010,7.830534
CHE,2011,7.925813
CHE,2012,8.022628
CHE,2013,8.118719
CHE,2014,8.211383
CHL,1951,6.380934982
CHL,1952,6.509214062
CHL,1953,6.626745386
CHL,1954,6.748572113
CHL,1955,6.882409036
CHL,1956,7.030986893
CHL,1957,7.193862809
CHL,1958,7.368755247
CHL,1959,7.552529525
CHL,1960,7.741864565
CHL,1961,7.933707934
CHL,1962,8.12552989
CHL,1963,8.315461108
CHL,1964,8.50231264
CHL,1965,8.685543301
CHL,1966,8.865179371
CHL,1967,9.041701688
CHL,1968,9.2159376
CHL,1969,9.38893638
CHL,1970,9.561868
CHL,1971,9.741579
CHL,1972,9.916558
CHL,1973,10.087377
CHL,1974,10.255074
CHL,1975,10.42059
CHL,1976,10.584237
CHL,1977,10.746328
CHL,1978,10.907901
CHL,1979,11.070198
CHL,1980,11.23434
CHL,1981,11.400489
CHL,1982,11.569135
CHL,1983,11.742057
CHL,1984,11.921407
CHL,1985,12.108576
CHL,1986,12.304203
CHL,1987,12.507488
CHL,1988,12.716508
CHL,1989,12.928491
CHL,1990,13.141202
CHL,1991,13.354054
CHL,1992,13.566942
CHL,1993,13.778676
CHL,1994,13.987999
CHL,1995,14.193986
CHL,1996,14.39602
CHL,1997,14.59407
CHL,1998,14.788609
CHL,1999,14.980484
CHL,2000,15.170387
CHL,2001,15.358418
CHL,2002,15.544554
CHL,2003,15.729268
CHL,2004,15.913119
CHL,2005,16.096571
CHL,2006,16.279728
CHL,2007,16.462701
CHL,2008,16.64594
CHL,2009,16.829957
CHL,2010,17.015048
CHL,2011,17.201305
CHL,2012,17.388437
CHL,2013,17.575833
CHL,2014,17.762647
CHN,1952,566.2077909
CHN,1953,575.7229213
CHN,1954,586.1037361
CHN,1955,597.9345362
CHN,1956,610.1609455
CHN,1957,624.0354756
CHN,1958,637.3284716
CHN,1959,644.8639924
CHN,1960,641.2285629
CHN,1961,635.3248019
CHN,1962,643.8318719
CHN,1963,664.4748248
CHN,1964,685.9748004
CHN,1965,705.1739033
CHN,1966,725.2361644
CHN,1967,744.3710266
CHN,1968,764.9016788
CHN,1969,787.0634291
CHN,1970,808.510713
CHN,1971,829.367784
CHN,1972,849.787991
CHN,1973,869.474823
CHN,1974,888.132761
CHN,1975,905.580445
CHN,1976,921.688199
CHN,1977,936.554514
CHN,1978,950.537317
CHN,1979,964.155176
CHN,1980,977.837433
CHN,1981,991.553829
CHN,1982,1005.328574
CHN,1983,1019.698475
CHN,1984,1035.328572
CHN,1985,1052.62241
CHN,1986,1071.834975
CHN,1987,1092.646739
CHN,1988,1114.162025
CHN,1989,1135.128009
CHN,1990,1154.605773
CHN,1991,1172.327831
CHN,1992,1188.450231
CHN,1993,1202.982955
CHN,1994,1216.067023
CHN,1995,1227.841281
CHN,1996,1238.234851
CHN,1997,1247.259143
CHN,1998,1255.262566
CHN,1999,1262.713651
CHN,2000,1269.974572
CHN,2001,1277.188787
CHN,2002,1284.349938
CHN,2003,1291.485488
CHN,2004,1298.573031
CHN,2005,1305.60063
CHN,2006,1312.600877
CHN,2007,1319.625197
CHN,2008,1326.690636
CHN,2009,1333.807063
CHN,2010,1340.968737
CHN,2011,1348.174478
CHN,2012,1355.386952
CHN,2013,1362.51426
CHN,2014,1369.43567
CIV,1960,3.36000028
CIV,1961,3.481331581
CIV,1962,3.610654085
CIV,1963,3.759788493
CIV,1964,3.919012206
CIV,1965,4.093145754
CIV,1966,4.287861136
CIV,1967,4.500829069
CIV,1968,4.733850167
CIV,1969,4.978919113
CIV,1970,5.241914
CIV,1971,5.487594
CIV,1972,5.747633
CIV,1973,6.021405
CIV,1974,6.307936
CIV,1975,6.606395
CIV,1976,6.916302
CIV,1977,7.237451
CIV,1978,7.569558
CIV,1979,7.91239
CIV,1980,8.265549
CIV,1981,8.629121
CIV,1982,9.0024
CIV,1983,9.383289
CIV,1984,9.769105
CIV,1985,10.158033
CIV,1986,10.548148
CIV,1987,10.939987
CIV,1988,11.337122
CIV,1989,11.744698
CIV,1990,12.165909
CIV,1991,12.600967
CIV,1992,13.046907
CIV,1993,13.499696
CIV,1994,13.953779
CIV,1995,14.40434
CIV,1996,14.852193
CIV,1997,15.29639
CIV,1998,15.728482
CIV,1999,16.137824
CIV,2000,16.517948
CIV,2001,16.865376
CIV,2002,17.185421
CIV,2003,17.491539
CIV,2004,17.802516
CIV,2005,18.132702
CIV,2006,18.486392
CIV,2007,18.862172
CIV,2008,19.261647
CIV,2009,19.684909
CIV,2010,20.131707
CIV,2011,20.604172
CIV,2012,21.102641
CIV,2013,21.62249
CIV,2014,22.157107
CMR,1960,5.64564208
CMR,1961,5.736641554
CMR,1962,5.831730877
CMR,1963,5.931125074
CMR,1964,6.035108292
CMR,1965,6.143925315
CMR,1966,6.257832449
CMR,1967,6.377167114
CMR,1968,6.502222096
CMR,1969,6.63337609
CMR,1970,6.770967
CMR,1971,6.948847
CMR,1972,7.134374
CMR,1973,7.327874
CMR,1974,7.529704
CMR,1975,7.740196
CMR,1976,7.9595
CMR,1977,8.18784
CMR,1978,8.425707
CMR,1979,8.673666
CMR,1980,8.932121
CMR,1981,9.201146
CMR,1982,9.480638
CMR,1983,9.770555
CMR,1984,10.070779
CMR,1985,10.381098
CMR,1986,10.701458
CMR,1987,11.031515
CMR,1988,11.370394
CMR,1989,11.716975
CMR,1990,12.070359
CMR,1991,12.430311
CMR,1992,12.796739
CMR,1993,13.1691
CMR,1994,13.546823
CMR,1995,13.929575
CMR,1996,14.317191
CMR,1997,14.709961
CMR,1998,15.10863
CMR,1999,15.514249
CMR,2000,15.927713
CMR,2001,16.349364
CMR,2002,16.779434
CMR,2003,17.218591
CMR,2004,17.667576
CMR,2005,18.126999
CMR,2006,18.597109
CMR,2007,19.0781
CMR,2008,19.570418
CMR,2009,20.074522
CMR,2010,20.590666
CMR,2011,21.119065
CMR,2012,21.659488
CMR,2013,22.211166
CMR,2014,22.773014
COD,1950,12.46545904
COD,1951,12.70712087
COD,1952,12.95350592
COD,1953,13.20470267
COD,1954,13.46565511
COD,1955,13.73674525
COD,1956,14.01851716
COD,1957,14.31125995
COD,1958,14.6154152
COD,1959,14.93144902
COD,1960,15.25985027
COD,1961,15.58483637
COD,1962,16.06457842
COD,1963,16.56134191
COD,1964,16.93385627
COD,1965,17.32233019
COD,1966,17.7705351
COD,1967,18.31962453
COD,1968,18.89799069
COD,1969,19.45672105
COD,1970,20.009902
COD,1971,20.563111
COD,1972,21.120996
COD,1973,21.690604
COD,1974,22.282079
COD,1975,22.902275
COD,1976,23.556784
COD,1977,24.242643
COD,1978,24.948113
COD,1979,25.656486
COD,1980,26.357407
COD,1981,27.049145
COD,1982,27.741104
COD,1983,28.448122
COD,1984,29.190679
COD,1985,29.985665
COD,1986,30.829103
COD,1987,31.721541
COD,1988,32.688708
COD,1989,33.763056
COD,1990,34.962676
COD,1991,36.309209
COD,1992,37.783835
COD,1993,39.314955
COD,1994,40.804011
COD,1995,42.18362
COD,1996,43.424997
COD,1997,44.558347
COD,1998,45.647949
COD,1999,46.788238
COD,2000,48.048664
COD,2001,49.449015
COD,2002,50.971407
COD,2003,52.602208
COD,2004,54.314855
COD,2005,56.089536
COD,2006,57.92684
COD,2007,59.834875
COD,2008,61.809278
COD,2009,63.845097
COD,2010,65.938712
COD,2011,68.087376
COD,2012,70.29116
COD,2013,72.552861
COD,2014,74.87703
COG,1960,1.051585514
COG,1961,1.075083763
COG,1962,1.099547393
COG,1963,1.125017182
COG,1964,1.151538284
COG,1965,1.179155978
COG,1966,1.207918296
COG,1967,1.237877898
COG,1968,1.269088192
COG,1969,1.301475757
COG,1970,1.33509
COG,1971,1.376189
COG,1972,1.419305
COG,1973,1.464052
COG,1974,1.50988
COG,1975,1.556406
COG,1976,1.603446
COG,1977,1.651134
COG,1978,1.699781
COG,1979,1.749859
COG,1980,1.801688
COG,1981,1.855391
COG,1982,1.9108
COG,1983,1.967596
COG,1984,2.02532
COG,1985,2.083648
COG,1986,2.142529
COG,1987,2.202106
COG,1988,2.262496
COG,1989,2.32389
COG,1990,2.386467
COG,1991,2.450125
COG,1992,2.514907
COG,1993,2.581306
COG,1994,2.649964
COG,1995,2.721277
COG,1996,2.795903
COG,1997,2.873638
COG,1998,2.953011
COG,1999,3.031969
COG,2000,3.109269
COG,2001,3.183883
COG,2002,3.256867
COG,2003,3.331564
COG,2004,3.412592
COG,2005,3.503086
COG,2006,3.604595
COG,2007,3.715665
COG,2008,3.832771
COG,2009,3.950786
COG,2010,4.066078
COG,2011,4.177435
COG,2012,4.286188
COG,2013,4.394334
COG,2014,4.504962
COL,1950,11.93327626
COL,1951,12.31762158
COL,1952,12.71476146
COL,1953,13.12536351
COL,1954,13.54990094
COL,1955,13.98886956
COL,1956,14.4427799
COL,1957,14.9129112
COL,1958,15.39911326
COL,1959,15.90196141
COL,1960,16.42287136
COL,1961,16.96169291
COL,1962,17.51118543
COL,1963,18.06311669
COL,1964,18.62313193
COL,1965,19.19569824
COL,1966,19.76762836
COL,1967,20.34649378
COL,1968,20.92056614
COL,1969,21.48417666
COL,1970,22.061214
COL,1971,22.611988
COL,1972,23.146803
COL,1973,23.674505
COL,1974,24.208022
COL,1975,24.756969
COL,1976,25.323412
COL,1977,25.905124
COL,1978,26.502172
COL,1979,27.11351
COL,1980,27.737905
COL,1981,28.375995
COL,1982,29.027158
COL,1983,29.687096
COL,1984,30.350082
COL,1985,31.011686
COL,1986,31.66978
COL,1987,32.324326
COL,1988,32.975533
COL,1989,33.624442
COL,1990,34.271563
COL,1991,34.91677
COL,1992,35.558683
COL,1993,36.19517
COL,1994,36.823539
COL,1995,37.44198
COL,1996,38.04904
COL,1997,38.645409
COL,1998,39.234059
COL,1999,39.819279
COL,2000,40.403959
COL,2001,40.988909
COL,2002,41.572493
COL,2003,42.152147
COL,2004,42.724157
COL,2005,43.285636
COL,2006,43.835744
COL,2007,44.374647
COL,2008,44.90166
COL,2009,45.416276
COL,2010,45.918101
COL,2011,46.406446
COL,2012,46.881018
COL,2013,47.342363
COL,2014,47.791393
COM,1960,0.176853516
COM,1961,0.181021051
COM,1962,0.185352975
COM,1963,0.189857975
COM,1964,0.194557333
COM,1965,0.199460717
COM,1966,0.204577796
COM,1967,0.210192865
COM,1968,0.216057391
COM,1969,0.222138521
COM,1970,0.228443
COM,1971,0.233125
COM,1972,0.237797
COM,1973,0.242875
COM,1974,0.248921
COM,1975,0.256309
COM,1976,0.265234
COM,1977,0.275496
COM,1978,0.286583
COM,1979,0.297765
COM,1980,0.308518
COM,1981,0.318659
COM,1982,0.328355
COM,1983,0.337853
COM,1984,0.347548
COM,1985,0.357729
COM,1986,0.368443
COM,1987,0.379589
COM,1988,0.391133
COM,1989,0.403003
COM,1990,0.415144
COM,1991,0.427556
COM,1992,0.440252
COM,1993,0.453188
COM,1994,0.466309
COM,1995,0.479574
COM,1996,0.492979
COM,1997,0.506525
COM,1998,0.52018
COM,1999,0.533909
COM,2000,0.547696
COM,2001,0.561525
COM,2002,0.575428
COM,2003,0.5895
COM,2004,0.603869
COM,2005,0.618632
COM,2006,0.633814
COM,2007,0.649404
COM,2008,0.665414
COM,2009,0.681845
COM,2010,0.698695
COM,2011,0.715972
COM,2012,0.733661
COM,2013,0.751697
COM,2014,0.769991
CPV,1960,0.19774136
CPV,1961,0.204150905
CPV,1962,0.210916209
CPV,1963,0.217992046
CPV,1964,0.225373371
CPV,1965,0.232865255
CPV,1966,0.240413415
CPV,1967,0.248007787
CPV,1968,0.255560978
CPV,1969,0.26289609
CPV,1970,0.270197
CPV,1971,0.273053
CPV,1972,0.273788
CPV,1973,0.273211
CPV,1974,0.272509
CPV,1975,0.272575
CPV,1976,0.273625
CPV,1977,0.275479
CPV,1978,0.278152
CPV,1979,0.281555
CPV,1980,0.285599
CPV,1981,0.290428
CPV,1982,0.296071
CPV,1983,0.302174
CPV,1984,0.308251
CPV,1985,0.313976
CPV,1986,0.319161
CPV,1987,0.323972
CPV,1988,0.328861
CPV,1989,0.334473
CPV,1990,0.341256
CPV,1991,0.349326
CPV,1992,0.358473
CPV,1993,0.368423
CPV,1994,0.378763
CPV,1995,0.389156
CPV,1996,0.399508
CPV,1997,0.409805
CPV,1998,0.419884
CPV,1999,0.429576
CPV,2000,0.438737
CPV,2001,0.447357
CPV,2002,0.455396
CPV,2003,0.462675
CPV,2004,0.468985
CPV,2005,0.474224
CPV,2006,0.478265
CPV,2007,0.481278
CPV,2008,0.483824
CPV,2009,0.486673
CPV,2010,0.490379
CPV,2011,0.495159
CPV,2012,0.50087
CPV,2013,0.507258
CPV,2014,0.513906
CRI,1950,0.923606079
CRI,1951,0.953811917
CRI,1952,0.986816344
CRI,1953,1.021519965
CRI,1954,1.058691862
CRI,1955,1.099169504
CRI,1956,1.14164554
CRI,1957,1.184946282
CRI,1958,1.229804364
CRI,1959,1.278531732
CRI,1960,1.329532438
CRI,1961,1.381269334
CRI,1962,1.43304344
CRI,1963,1.484449006
CRI,1964,1.53424491
CRI,1965,1.584763035
CRI,1966,1.63892033
CRI,1967,1.692478844
CRI,1968,1.745487723
CRI,1969,1.797287482
CRI,1970,1.848873
CRI,1971,1.898366
CRI,1972,1.947048
CRI,1973,1.995744
CRI,1974,2.04558
CRI,1975,2.09741
CRI,1976,2.151492
CRI,1977,2.207727
CRI,1978,2.266153
CRI,1979,2.326708
CRI,1980,2.389309
CRI,1981,2.454127
CRI,1982,2.521163
CRI,1983,2.589932
CRI,1984,2.659772
CRI,1985,2.730231
CRI,1986,2.800986
CRI,1987,2.872214
CRI,1988,2.94456
CRI,1989,3.018953
CRI,1990,3.095994
CRI,1991,3.175654
CRI,1992,3.257463
CRI,1993,3.341005
CRI,1994,3.425692
CRI,1995,3.510925
CRI,1996,3.596733
CRI,1997,3.682725
CRI,1998,3.767369
CRI,1999,3.848725
CRI,2000,3.92545
CRI,2001,3.9968
CRI,2002,4.063208
CRI,2003,4.12597
CRI,2004,4.187039
CRI,2005,4.247843
CRI,2006,4.30879
CRI,2007,4.369465
CRI,2008,4.429506
CRI,2009,4.488261
CRI,2010,4.545273
CRI,2011,4.600487
CRI,2012,4.654148
CRI,2013,4.706433
CRI,2014,4.757606
CUW,2005,0.129398
CUW,2006,0.131922
CUW,2007,0.135563
CUW,2008,0.139823
CUW,2009,0.144006
CUW,2010,0.147605
CUW,2011,0.150438
CUW,2012,0.152619
CUW,2013,0.154304
CUW,2014,0.155763
CYM,1970,0.009144
CYM,1971,0.009583
CYM,1972,0.010137
CYM,1973,0.010785
CYM,1974,0.011494
CYM,1975,0.012238
CYM,1976,0.01302
CYM,1977,0.01384
CYM,1978,0.014663
CYM,1979,0.015447
CYM,1980,0.016164
CYM,1981,0.016795
CYM,1982,0.017357
CYM,1983,0.017911
CYM,1984,0.018543
CYM,1985,0.019315
CYM,1986,0.020254
CYM,1987,0.021343
CYM,1988,0.022539
CYM,1989,0.023776
CYM,1990,0.025009
CYM,1991,0.026211
CYM,1992,0.027402
CYM,1993,0.028652
CYM,1994,0.030055
CYM,1995,0.031672
CYM,1996,0.033535
CYM,1997,0.035596
CYM,1998,0.037742
CYM,1999,0.03981
CYM,2000,0.041685
CYM,2001,0.043317
CYM,2002,0.044742
CYM,2003,0.046032
CYM,2004,0.047299
CYM,2005,0.048623
CYM,2006,0.050028
CYM,2007,0.05148
CYM,2008,0.052925
CYM,2009,0.054285
CYM,2010,0.055509
CYM,2011,0.05658
CYM,2012,0.057522
CYM,2013,0.058369
CYM,2014,0.059172
CYP,1950,0.493211483
CYP,1951,0.5011987
CYP,1952,0.507189165
CYP,1953,0.514177961
CYP,1954,0.522165208
CYP,1955,0.529154004
CYP,1956,0.535144469
CYP,1957,0.545128498
CYP,1958,0.557109368
CYP,1959,0.566094947
CYP,1960,0.572085411
CYP,1961,0.577776306
CYP,1962,0.575080584
CYP,1963,0.581370561
CYP,1964,0.585563839
CYP,1965,0.589856973
CYP,1966,0.594050311
CYP,1967,0.598443243
CYP,1968,0.60333546
CYP,1969,0.608427272
CYP,1970,0.613619
CYP,1971,0.62086
CYP,1972,0.628
CYP,1973,0.635109
CYP,1974,0.5205
CYP,1975,0.5022
CYP,1976,0.4979
CYP,1977,0.4975
CYP,1978,0.4996
CYP,1979,0.5032
CYP,1980,0.5086
CYP,1981,0.515
CYP,1982,0.5208
CYP,1983,0.5276
CYP,1984,0.5348
CYP,1985,0.5411
CYP,1986,0.5475
CYP,1987,0.5535
CYP,1988,0.5593
CYP,1989,0.5675
CYP,1990,0.5794
CYP,1991,0.5949
CYP,1992,0.6106
